"name","id","address","unom","district","area","col_758","col_759","col_760","col_761","col_762","col_763","col_764","col_766","col_769","col_770","col_771","col_772","col_775","col_781","col_1945_del","col_2463","col_3163"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Метрогородок, Открытое ш., д. 25, к. 8","1505829","город Москва, Открытое шоссе, дом 25, корпус 8","18149","Восточный административный округ","муниципальный округ Метрогородок","2048755","5","3","60","2560.6","2560.6","0","","2048929","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новогиреево, Свободный пр-кт, д. 22","1518797","город Москва, Свободный проспект, дом 22","22836","Восточный административный округ","муниципальный округ Новогиреево","2048798","14","1","107","5475.2","5168.7","306.5","","179625102","22728486","2","0","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, 7-я Парковая ул., д. 6, к. 1","1533335","город Москва, 7-я Парковая улица, дом 6, корпус 1","18668","Восточный административный округ","муниципальный округ Измайлово","2048912","5","3","60","3004.1","2472.4","531.7","","179625102","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Гольяново, Хабаровская ул., д. 23, к. 3","1533834","город Москва, Хабаровская улица, дом 23, корпус 3","28651","Восточный административный округ","муниципальный округ Гольяново","2048755","9","4","144","7219","7219","0","","2048929","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Северное Измайлово, 5-я Парковая ул., д. 43","1528548","город Москва, 5-я Парковая улица, дом 43","18604","Восточный административный округ","муниципальный округ Северное Измайлово","2048912","5","4","80","3599.5","3478.9","120.6","","179625090","22728486","0","0","22289162","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, 1-я Прядильная ул., д. 10","1527138","город Москва, 1-я Прядильная улица, дом 10","250005","Восточный административный округ","муниципальный округ Измайлово","2048798","15","2","117","14318.8","11653.4","2665.4","","179625111","22728486","2","2","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Гольяново, Красноярская ул., д. 1","1507667","город Москва, Красноярская улица, дом 1","11723","Восточный административный округ","муниципальный округ Гольяново","2048756","16","10","637","40837.9","40587.5","250.4","","2048929","22728486","10","10","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, Вешняковская ул., д. 31, к. 2","1507527","город Москва, Вешняковская улица, дом 31, корпус 2","3816","Восточный административный округ","муниципальный округ Вешняки","2048779","12","2","95","4332","4293","39","","2048929","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Метрогородок, Открытое ш., д. 28, к. 8","1524322","город Москва, Открытое шоссе, дом 28, корпус 8","18182","Восточный административный округ","муниципальный округ Метрогородок","2048912","5","4","79","3474","3474","0","","179625090","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новокосино, Салтыковская ул., д. 23, к. 2","1532446","город Москва, Салтыковская улица, дом 23, корпус 2","22577","Восточный административный округ","муниципальный округ Новокосино","2048757","17","2","136","8707.9","8691.5","16-Apr","","2048929","22728486","2","2","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, ул. Аносова, д. 5","1506241","город Москва, улица Аносова, дом 5","765","Восточный административный округ","муниципальный округ Перово","2048798","5","4","76","4144.2","3247.8","896.4","","179625102","22728486","0","0","22289163","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Богородское, Ивантеевская ул., д. 3, к. 3","1501256","город Москва, Ивантеевская улица, дом 3, корпус 3","20162","Восточный административный округ","муниципальный округ Богородское","2048912","5","3","64","4194.7","2726.7","1468","","179625102","22728486","0","0","22289162","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новогиреево, Федеративный пр-кт, д. 38, к. 2","1519641","город Москва, Федеративный проспект, дом 38, корпус 2","27114","Восточный административный округ","муниципальный округ Новогиреево","2048759","14","1","98","4232.9","4232.9","0","","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Ивановское, ш. Энтузиастов, д. 94, к. 4","1529426","город Москва, шоссе Энтузиастов, дом 94, корпус 4","30161","Восточный административный округ","муниципальный округ Ивановское","2048781","9","12","429","20780.1","20766.2","13-Sep","17","2048929","22728486","12","0","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, ул. Плющева, д. 15, к. 4","1502698","город Москва, улица Плющева, дом 15, корпус 4","20065","Восточный административный округ","муниципальный округ Перово","2048798","12","1","72","3658.7","3652.1","6-Jun","16","179625102","22728486","1","1","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, 1-я Владимирская ул., д. 35, к. 2","1536313","город Москва, 1-я Владимирская улица, дом 35, корпус 2","4021","Восточный административный округ","муниципальный округ Перово","2048798","14","1","84","4236.9","4226.3","10-Jun","","179625102","22728486","1","1","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Северное Измайлово, 16-я Парковая ул., д. 55, к. 2","1501914","город Москва, 16-я Парковая улица, дом 55, корпус 2","19017","Восточный административный округ","муниципальный округ Северное Измайлово","2048787","9","5","179","8478","8478","0","","2048929","22728486","5","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, ул. Молдагуловой, д. 30","1538916","город Москва, улица Молдагуловой, дом 30","14968","Восточный административный округ","муниципальный округ Вешняки","56183257","9","12","425","21047.1","20823.2","223.9","","2048929","22728486","12","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, Нижняя Первомайская ул., д. 11","1532492","город Москва, Нижняя Первомайская улица, дом 11","16168","Восточный административный округ","муниципальный округ Измайлово","2048912","5","3","50","2791","2714.9","76.1","","179625102","22728486","3","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, 1-я Владимирская ул., д. 12, к. 1","1510426","город Москва, 1-я Владимирская улица, дом 12, корпус 1","3984","Восточный административный округ","муниципальный округ Перово","2048798","6","3","47","3121.4","2499.9","621.5","","179625102","22728486","3","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Восточный, Главная ул., д. 1","1534921","город Москва, Главная улица, дом 1","5470","Восточный административный округ","муниципальный округ Восточный","2048798","3","4","24","1976.6","1724.4","252.2","58","179625102","22728486","0","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Гольяново, Чусовская ул., д. 6, к. 1","1528383","город Москва, Чусовская улица, дом 6, корпус 1","29210","Восточный административный округ","муниципальный округ Гольяново","2048758","12","1","84","3683.1","3683.1","0","","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Соколиная Гора, пр-кт Будённого, д. 15/2","1514140","город Москва, проспект Будённого, дом 15/2","2904","Восточный административный округ","муниципальный округ Соколиная Гора","56183255","9","1","68","3009.5","2459.6","549.9","","179625090","22728486","1","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, Измайловский пр-кт, д. 55","1507521","город Москва, Измайловский проспект, дом 55","8687","Восточный административный округ","муниципальный округ Измайлово","2048912","14","1","109","5366","5332.6","33.4","30","179625102","22728486","1","1","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новогиреево, Сапёрный пр-д, д. 11","1534502","город Москва, Сапёрный проезд, дом 11","22701","Восточный административный округ","муниципальный округ Новогиреево","2048755","9","4","134","6108.7","5753.4","355.3","27","2048929","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, 7-я Парковая ул., д. 30/24","1517064","город Москва, 7-я Парковая улица, дом 30/24","18689","Восточный административный округ","муниципальный округ Измайлово","2048798","8","7","205","16520","13794.6","2725.4","","179625102","22728486","7","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, Зелёный пр-кт, д. 53, к. 2","1508654","город Москва, Зелёный проспект, дом 53, корпус 2","8385","Восточный административный округ","муниципальный округ Перово","2048779","12","2","95","4379.1","4341.1","38","14","2048929","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, Вешняковская ул., д. 22, к. 2","1528157","город Москва, Вешняковская улица, дом 22, корпус 2","3804","Восточный административный округ","муниципальный округ Вешняки","2048755","9","12","427","21387.9","21248.1","139.8","","2048929","22728486","12","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Преображенское, ул. Преображенский Вал, д. 26","1540351","город Москва, улица Преображенский Вал, дом 26","20741","Восточный административный округ","муниципальный округ Преображенское","56183262","16","1","110","6279.2","5279.3","999.9","","179625107","22728486","1","1","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Косино-Ухтомский, Святоозерская ул., д. 21","1524869","город Москва, Святоозерская улица, дом 21","240014","Восточный административный округ","муниципальный округ Косино-Ухтомский","2048842","12","6","253","13520.6","12312.8","1207.8","","2048929","22728486","6","6","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, Измайловская пл., д. 4, к. 1","1502541","город Москва, Измайловская площадь, дом 4, корпус 1","8595","Восточный административный округ","муниципальный округ Измайлово","2048764","12","2","95","5507.3","5467.7","39.6","15","2048929","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Соколиная Гора, Измайловское ш., д. 62","1511721","город Москва, Измайловское шоссе, дом 62","8733","Восточный административный округ","муниципальный округ Соколиная Гора","2048912","8","4","123","6196.2","5256.6","939.6","","179625102","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новокосино, Суздальская ул., д. 12, к. 2","1506908","город Москва, Суздальская улица, дом 12, корпус 2","61195","Восточный административный округ","муниципальный округ Новокосино","2048777","14","2","112","6166.4","6148.7","17-Jul","10","2048929","22728486","2","2","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Богородское, 2-я Прогонная ул., д. 7","1539247","город Москва, 2-я Прогонная улица, дом 7","20819","Восточный административный округ","муниципальный округ Богородское","2048781","9","8","287","14132.1","14132.1","0","","179625091","22728486","8","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Восточное Измайлово, Сиреневый б-р, д. 42/22, к. 3","1523132","город Москва, Сиреневый бульвар, дом 42/22, корпус 3","23773","Восточный административный округ","муниципальный округ Восточное Измайлово","2048912","5","5","75","3221.7","3221.7","0","","261908925","22728486","0","0","22289163","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Гольяново, Щёлковское ш., д. 91, к. 1","1514766","город Москва, Щёлковское шоссе, дом 91, корпус 1","29972","Восточный административный округ","муниципальный округ Гольяново","2048781","9","6","214","11388","10459.1","928.9","","2048929","22728486","6","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Северное Измайлово, 3-я Парковая ул., д. 54, к. 2","1504860","город Москва, 3-я Парковая улица, дом 54, корпус 2","18557","Восточный административный округ","муниципальный округ Северное Измайлово","2048912","5","4","80","3552","3500","52","","179625090","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новокосино, Новокосинская ул., д. 13, к. 2","1513454","город Москва, Новокосинская улица, дом 13, корпус 2","64118","Восточный административный округ","муниципальный округ Новокосино","2048798","25","2","229","13048.9","12370.3","678.6","","179625111","22728486","2","4","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Соколиная Гора, пр-кт Будённого, д. 47","1539846","город Москва, проспект Будённого, дом 47","2939","Восточный административный округ","муниципальный округ Соколиная Гора","2048798","8","4","112","8414.2","6580.1","1834.1","","179625102","22728486","4","0","22289162","22289205","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Преображенское, Просторная ул., д. 4","1503995","город Москва, Просторная улица, дом 4","20897","Восточный административный округ","муниципальный округ Преображенское","2048763","9","8","286","13585.5","12307.2","1278.3","","179625102","22728486","8","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, ул. Плеханова, д. 3, к. 5","1525905","город Москва, улица Плеханова, дом 3, корпус 5","19963","Восточный административный округ","муниципальный округ Перово","2048912","9","4","144","6194.8","6148.5","46.3","","179625102","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Метрогородок, ул. Николая Химушина, д. 7, к. 1","1507668","город Москва, улица Николая Химушина, дом 7, корпус 1","27917","Восточный административный округ","муниципальный округ Метрогородок","2048755","5","3","60","2557.9","2549.6","8-Mar","","2048929","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, 1-я Владимирская ул., д. 12, к. 2","1524055","город Москва, 1-я Владимирская улица, дом 12, корпус 2","3985","Восточный административный округ","муниципальный округ Перово","2048912","5","4","73","3482.7","3107.4","375.3","","179625102","22728486","0","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Соколиная Гора, Ткацкая ул., д. 43","1535486","город Москва, Ткацкая улица, дом 43","26049","Восточный административный округ","муниципальный округ Соколиная Гора","2048912","5","4","74","3737","3172","565","","179625102","22728486","0","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Преображенское, Большая Черкизовская ул., д. 32, к. 3","1520867","город Москва, Большая Черкизовская улица, дом 32, корпус 3","28614","Восточный административный округ","муниципальный округ Преображенское","2048758","12","1","84","4055.7","3605.8","449.9","25","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Восточное Измайлово, 16-я Парковая ул., д. 2","1515072","город Москва, 16-я Парковая улица, дом 2","18983","Восточный административный округ","муниципальный округ Восточное Измайлово","2048751","5","4","80","3454.4","3413.9","40.5","","179625102","22728486","0","0","22289163","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, Никитинская ул., д. 9","1502319","город Москва, Никитинская улица, дом 9","16166","Восточный административный округ","муниципальный округ Измайлово","2048758","12","2","168","7251","7251","0","","179625089","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Гольяново, Байкальская ул., д. 25, к. 3","1523322","город Москва, Байкальская улица, дом 25, корпус 3","1225","Восточный административный округ","муниципальный округ Гольяново","2048755","5","7","139","6111.9","6111.9","0","","2048929","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, Косинская ул., д. 16, к. 1","1540080","город Москва, Косинская улица, дом 16, корпус 1","11113","Восточный административный округ","муниципальный округ Вешняки","2048759","14","1","98","4222","4222","0","32","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу г. Москва, пр-кт Будённого, д. 26, к. 2","1531830","город Москва, проспект Будённого, дом 26, корпус 2","260044","Восточный административный округ","муниципальный округ Соколиная Гора","2048798","15","4","211","24915.1","16442.4","8450.3","","179625111","22728486","9","4","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Сокольники, Колодезная ул., д. 7, к. 3","1510366","город Москва, Колодезная улица, дом 7, корпус 3","10465","Восточный административный округ","муниципальный округ Сокольники","2048798","6","4","42","2647.2","2407.4","239.8","25","179625102","22728486","4","0","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, 2-я Владимирская ул., д. 15, к. 2","1540440","город Москва, 2-я Владимирская улица, дом 15, корпус 2","4047","Восточный административный округ","муниципальный округ Перово","2048912","5","3","58","2596","2528","68","","179625090","22728486","0","0","22289163","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Богородское, Открытое ш., д. 5, к. 1","1528123","город Москва, Открытое шоссе, дом 5, корпус 1","18058","Восточный административный округ","муниципальный округ Богородское","2048912","5","3","57","2599.1","2418.8","180.3","","179625090","22728486","0","0","22289162","22289201","0","42875644","58761330"
"Дом по адресу г. Москва, Городецкая ул., д. 12/17, к. 1","1514842","город Москва, Городецкая улица, дом 12/17, корпус 1","5756","Восточный административный округ","муниципальный округ Новокосино","2048756","17","2","136","8756.1","8740.4","15-Jul","17","179625105","22728486","2","2","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новокосино, Салтыковская ул., д. 37, к. 3","1506815","город Москва, Салтыковская улица, дом 37, корпус 3","22586","Восточный административный округ","муниципальный округ Новокосино","2048779","14","2","110","4976.2","4937.9","38.3","","2048929","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Соколиная Гора, ул. Бориса Жигулёнкова, д. 1/20","1514466","город Москва, улица Бориса Жигулёнкова, дом 1/20","7754","Восточный административный округ","муниципальный округ Соколиная Гора","2048912","5","4","60","3582.9","3230.9","352","","179625102","22728486","0","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, Реутовская ул., д. 2","1528275","город Москва, Реутовская улица, дом 2","21756","Восточный административный округ","муниципальный округ Вешняки","2048755","9","4","144","7124.4","7122.2","2-Feb","","2048929","22728486","4","0","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Восточное Измайлово, Измайловский б-р, д. 63/12, к. 2","1520550","город Москва, Измайловский бульвар, дом 63/12, корпус 2","8638","Восточный административный округ","муниципальный округ Восточное Измайлово","2048912","5","5","75","3165.1","3165.1","0","","2048929","22728486","0","0","22289162","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, 4-я Парковая ул., д. 9/21","1531692","город Москва, 4-я Парковая улица, дом 9/21","18560","Восточный административный округ","муниципальный округ Измайлово","2048912","5","4","37","4037.1","2922.3","1114.8","","179625102","22728486","0","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новокосино, Салтыковская ул., д. 21","1503951","город Москва, Салтыковская улица, дом 21","22575","Восточный административный округ","муниципальный округ Новокосино","2048757","17","2","136","8704","8687.6","16-Apr","","2048929","22728486","2","2","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новокосино, Суздальская ул., д. 14, к. 1","1505862","город Москва, Суздальская улица, дом 14, корпус 1","31786","Восточный административный округ","муниципальный округ Новокосино","2048764","14","5","276","15880.7","15802.3","78.4","","2048929","22728486","10","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новогиреево, Кусковская ул., д. 16","1514065","город Москва, Кусковская улица, дом 16","12325","Восточный административный округ","муниципальный округ Новогиреево","2048798","6","5","52","5527.8","4158.8","1357.9","","179625102","22728486","5","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Косино-Ухтомский, Лухмановская ул., д. 27","1512187","город Москва, Лухмановская улица, дом 27","260004","Восточный административный округ","муниципальный округ Косино-Ухтомский","2048863","24","2","368","18338.7","17529.6","809.1","","2048929","22728486","4","4","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Косино-Ухтомский, Большая Косинская ул., д. 160А, к. 6","1522202","город Москва, Большая Косинская улица, дом 160А, корпус 6","260011","Восточный административный округ","муниципальный округ Косино-Ухтомский","2048798","1","4","4","860.1","783.7","76.4","0","2048929","22728486","0","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, ул. Молдагуловой, д. 8, к. 2","1511979","город Москва, улица Молдагуловой, дом 8, корпус 2","14944","Восточный административный округ","муниципальный округ Вешняки","2048759","14","1","98","4237.5","4237.5","0","","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Косино-Ухтомский, Святоозерская ул., д. 22","1539628","город Москва, Святоозерская улица, дом 22","240082","Восточный административный округ","муниципальный округ Косино-Ухтомский","2048825","12","5","212","12949.1","11891.8","1057.3","","2048929","22728486","5","5","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Вешняки, Косинская ул., д. 20/17, к. 2","1502131","город Москва, Косинская улица, дом 20/17, корпус 2","11121","Восточный административный округ","муниципальный округ Вешняки","2048781","9","4","144","7258.4","7258.4","0","","2048929","22728486","4","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Сокольники, ул. Сокольнический Вал, д. 40","1506111","город Москва, улица Сокольнический Вал, дом 40","24240","Восточный административный округ","муниципальный округ Сокольники","2048756","16","2","123","8419.8","7924.3","495.5","","2048929","22728486","2","2","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Сокольники, ул. Матросская Тишина, д. 23/7, стр. 3","1533303","город Москва, улица Матросская Тишина, дом 23/7, строение 3","14030","Восточный административный округ","муниципальный округ Сокольники","2048798","5","3","32","2625.8","2397.5","228.3","","179625102","22728486","3","0","","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Ивановское, ул. Молостовых, д. 13, к. 1","1513316","город Москва, улица Молостовых, дом 13, корпус 1","15115","Восточный административный округ","муниципальный округ Ивановское","2048759","14","1","95","6351.6","4033.5","2318.1","33","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Восточный, Главная ул., д. 24","1527518","город Москва, Главная улица, дом 24","5493","Восточный административный округ","муниципальный округ Восточный","2048912","4","3","48","2565.1","2031.3","533.8","20","179625102","22728486","0","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Преображенское, Большая Черкизовская ул., д. 30, к. 1","1533126","город Москва, Большая Черкизовская улица, дом 30, корпус 1","28607","Восточный административный округ","муниципальный округ Преображенское","56183262","16","2","205","10836.6","10490.3","346.3","","179625090","22728486","2","2","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, Братская ул., д. 5","1501616","город Москва, Братская улица, дом 5","2761","Восточный административный округ","муниципальный округ Перово","2048912","5","4","80","3453.5","3385.7","67.8","","179625102","22728486","0","0","22289162","22289205","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Новогиреево, Кусковская ул., д. 17","1507157","город Москва, Кусковская улица, дом 17","65095","Восточный административный округ","муниципальный округ Новогиреево","2048779","14","5","192","12155.8","12015.5","140.3","0","2048929","22728486","7","3","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Богородское, 4-я Гражданская ул., д. 35","1522103","город Москва, 4-я Гражданская улица, дом 35","5931","Восточный административный округ","муниципальный округ Богородское","2048798","5","3","60","2524.1","2445.1","79","","179625102","22728486","0","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, Измайловский пр-д, д. 3, к. 2","1540125","город Москва, Измайловский проезд, дом 3, корпус 2","8654","Восточный административный округ","муниципальный округ Измайлово","2048759","14","1","95","5181.9","4062.2","1119.7","","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, ш. Энтузиастов, д. 76/1","1528323","город Москва, шоссе Энтузиастов, дом 76/1","30148","Восточный административный округ","муниципальный округ Перово","2048912","10","8","300","23405.7","20627.8","2777.9","","179625102","22728486","16","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Сокольники, ул. Олений Вал, д. 24, к. 1","1514742","город Москва, улица Олений Вал, дом 24, корпус 1","17488","Восточный административный округ","муниципальный округ Сокольники","2048776","16","1","127","5868.5","5835.6","32.9","","2048929","22728486","1","1","","22289207","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, ш. Энтузиастов, д. 74/2","1536569","город Москва, шоссе Энтузиастов, дом 74/2","30147","Восточный административный округ","муниципальный округ Перово","2048912","12","8","295","24097.2","20703","3394.2","","179625102","22728486","16","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, Зелёный пр-кт, д. 39, к. 1","1512867","город Москва, Зелёный проспект, дом 39, корпус 1","8366","Восточный административный округ","муниципальный округ Перово","2048912","5","4","64","4247","2761","1486","","179625102","22728486","0","0","22289162","22289201","0","42875644","58761330"
"Дом по адресу г. Москва, Потешная ул., д. 8","1509477","город Москва, Потешная улица, дом 8","20669","Восточный административный округ","муниципальный округ Преображенское","2048798","5","2","30","1689.1","1663.7","25-Apr","","179625102","22728486","0","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Сокольники, 3-я Сокольническая ул., д. 7","1507460","город Москва, 3-я Сокольническая улица, дом 7","24225","Восточный административный округ","муниципальный округ Сокольники","2048798","4","2","24","2152.5","1581.9","570.6","","179625102","22728486","0","0","22289163","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Гольяново, Красноярская ул., д. 13","1512062","город Москва, Красноярская улица, дом 13","64101","Восточный административный округ","муниципальный округ Гольяново","2048755","9","14","495","25261.8","25160.2","101.6","","2048929","22728486","14","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Измайлово, Измайловский пр-д, д. 24, к. 1","1541150","город Москва, Измайловский проезд, дом 24, корпус 1","8679","Восточный административный округ","муниципальный округ Измайлово","2048758","12","1","83","3895.2","3619.9","275.3","","179625090","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Ивановское, Челябинская ул., д. 4, к. 2","1517722","город Москва, Челябинская улица, дом 4, корпус 2","28394","Восточный административный округ","муниципальный округ Ивановское","2048759","14","1","94","4274.3","4107.5","166.8","","179625089","22728486","2","0","","22289201","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Соколиная Гора, Окружной пр-д, д. 15, к. 1","1513427","город Москва, Окружной проезд, дом 15, корпус 1","17377","Восточный административный округ","муниципальный округ Соколиная Гора","2048798","7","1","35","2122","1824","298","","179625102","22728486","1","0","22289162","22289204","0","42875644","58761330"
"Дом по адресу РФ, г. Москва, вн.тер.г. м.о. Перово, 3-я Владимирская ул., д. 10","1521413","город Москва, 3-я Владимирская улица, дом 10","4109","Восточный административный округ","муниципальный округ Перово","2048798","3","3","26","1542","1525","17","","179625102","22728486","0","0","22289162","22289204","0","42875644","58761330"
